date,consumption_gallons_dirty,consumption_gallons_clean,temp_f,base_load,seasonal_component,heat_effect,heatwave_effect,freeze_effect,holiday_effect,weekend_effect,noise,day_of_year,day_of_week,month,year,is_heatwave,is_freeze_event,is_holiday,is_weekend,data_quality_flag,trend_multiplier
2025-06-08,126825166.0,126825166.0,88.7,92295688.0,30105028.0,639096.0,0.0,0.0,0.0,3691828.0,93526.0,159,6,6,2025,0,0,0,1,CLEAN,1.085832
2025-06-09,123114284.0,123114284.0,89.3,92301506.0,29969710.0,683940.0,0.0,0.0,0.0,0.0,159129.0,160,0,6,2025,0,0,0,0,CLEAN,1.0859
2025-06-10,122355733.0,122355733.0,95.1,92307324.0,29823017.0,1197.0,0.0,0.0,0.0,0.0,224195.0,161,1,6,2025,0,0,0,0,CLEAN,1.085969
2025-06-11,124307332.0,124307332.0,92.0,92313142.0,29665203.0,889776.0,0.0,0.0,0.0,0.0,1439211.0,162,2,6,2025,0,0,0,0,CLEAN,1.086037
2025-06-12,121622994.0,121622994.0,99.4,92318960.0,29496526.0,1311432.0,0.0,0.0,0.0,0.0,-1503924.0,163,3,6,2025,0,0,0,0,CLEAN,1.086105
2025-06-13,122674328.0,122674328.0,90.7,92324778.0,29317248.0,788980.0,0.0,0.0,0.0,0.0,243323.0,164,4,6,2025,0,0,0,0,CLEAN,1.086174
2025-06-14,127205382.0,127205382.0,96.8,92330595.0,29127639.0,267425.0,0.0,0.0,0.0,3693224.0,1786500.0,165,5,6,2025,0,0,0,1,CLEAN,1.086242
2025-06-15,123544408.0,123544408.0,93.4,92336413.0,28927973.0,989082.0,0.0,0.0,0.0,3693457.0,-2402517.0,166,6,6,2025,0,0,0,1,CLEAN,1.086311
2025-06-16,121472265.0,121472265.0,96.4,92342231.0,28718529.0,162671.0,0.0,0.0,0.0,0.0,248835.0,167,0,6,2025,0,0,0,0,CLEAN,1.086379
2025-06-17,120892218.0,120892218.0,91.6,92348049.0,28499590.0,855457.0,0.0,0.0,0.0,0.0,-810878.0,168,1,6,2025,0,0,0,0,CLEAN,1.086448
2025-06-18,121097799.0,121097799.0,93.3,92353867.0,28271443.0,986037.0,0.0,0.0,0.0,0.0,-513548.0,169,2,6,2025,0,0,0,0,CLEAN,1.086516
2025-06-19,120119821.0,120119821.0,93.3,92359685.0,28034380.0,979271.0,0.0,0.0,0.0,0.0,-1253516.0,170,3,6,2025,0,0,0,0,CLEAN,1.086585
2025-06-20,120697958.0,120697958.0,90.5,92365503.0,27788695.0,778670.0,0.0,0.0,0.0,0.0,-234910.0,171,4,6,2025,0,0,0,0,CLEAN,1.086653
2025-06-21,126390219.0,126390219.0,96.7,92371321.0,27534683.0,238174.0,0.0,0.0,0.0,3694853.0,2551188.0,172,5,6,2025,0,0,0,1,CLEAN,1.086721
2025-06-22,121859669.0,121859669.0,96.8,92377139.0,27272647.0,266864.0,0.0,0.0,0.0,3695086.0,-1752067.0,173,6,6,2025,0,0,0,1,CLEAN,1.08679
2025-06-23,118012721.0,118012721.0,96.7,92382957.0,27002887.0,247657.0,0.0,0.0,0.0,0.0,-1620780.0,174,0,6,2025,0,0,0,0,CLEAN,1.086858
2025-06-24,119397860.0,119397860.0,100.7,92388775.0,26725707.0,2087640.0,0.0,0.0,0.0,0.0,-1804262.0,175,1,6,2025,0,0,0,0,CLEAN,1.086927
2025-06-25,130205518.0,130205518.0,100.4,92394593.0,26441414.0,1953461.0,7021989.0,0.0,0.0,0.0,2394062.0,176,2,6,2025,1,0,0,0,CLEAN,1.086995
2025-06-26,132059534.0,132059534.0,93.3,92400411.0,26150313.0,982558.0,13167059.0,0.0,0.0,0.0,-640806.0,177,3,6,2025,1,0,0,0,CLEAN,1.087064
2025-06-27,135954801.0,135954801.0,96.4,92406229.0,25852712.0,174215.0,17557183.0,0.0,0.0,0.0,-35538.0,178,4,6,2025,1,0,0,0,CLEAN,1.087132
2025-06-28,139586739.0,139586739.0,92.6,92412047.0,25548919.0,929332.0,17558289.0,0.0,0.0,3696482.0,-558330.0,179,5,6,2025,1,0,0,1,CLEAN,1.087201
2025-06-29,137613943.0,137613943.0,95.3,92417864.0,25239243.0,9949.0,17559394.0,0.0,0.0,3696715.0,-1309223.0,180,6,6,2025,1,0,0,1,CLEAN,1.087269
2025-06-30,135537906.0,135537906.0,92.9,92423682.0,24923991.0,955735.0,17560500.0,0.0,0.0,0.0,-326002.0,181,0,6,2025,1,0,0,0,CLEAN,1.087337
2025-07-01,141017418.0,141017418.0,101.9,92429500.0,24603471.0,3014628.0,17561605.0,0.0,0.0,0.0,3408213.0,182,1,7,2025,1,0,0,0,CLEAN,1.087406
2025-07-02,136536300.0,136536300.0,97.0,92435318.0,24277989.0,330135.0,17562710.0,0.0,0.0,0.0,1930148.0,183,2,7,2025,1,0,0,0,CLEAN,1.087474
2025-07-03,133866218.0,133866218.0,94.8,92441136.0,23947850.0,1096115.0,17563816.0,0.0,0.0,0.0,-1182698.0,184,3,7,2025,1,0,0,0,CLEAN,1.087543
2025-07-04,147662006.0,147662006.0,100.6,92446954.0,23613358.0,2045144.0,17564921.0,0.0,11093634.0,0.0,897994.0,185,4,7,2025,1,0,1,0,CLEAN,1.087611
2025-07-05,136374444.0,136374444.0,87.2,92452772.0,23274814.0,535869.0,17566027.0,0.0,0.0,3698111.0,-1153149.0,186,5,7,2025,1,0,0,1,CLEAN,1.08768
2025-07-06,134783597.0,134783597.0,88.0,92458590.0,22932518.0,590620.0,17567132.0,0.0,0.0,3698344.0,-2463607.0,187,6,7,2025,1,0,0,1,CLEAN,1.087748
2025-07-07,1212043658.0,130938044.0,99.3,92464408.0,22586766.0,1296665.0,13176178.0,0.0,0.0,0.0,1414027.0,188,0,7,2025,1,0,0,0,OUTLIER_HIGH,1.087817
2025-07-08,123537963.0,123537963.0,96.5,92470226.0,22237853.0,193036.0,7027737.0,0.0,0.0,0.0,1609111.0,189,1,7,2025,1,0,0,0,CLEAN,1.087885
2025-07-09,116251426.0,116251426.0,97.4,92476044.0,21886069.0,438291.0,0.0,0.0,0.0,0.0,1451022.0,190,2,7,2025,0,0,0,0,CLEAN,1.087953
2025-07-10,114188423.0,114188423.0,91.2,92481862.0,21531701.0,826670.0,0.0,0.0,0.0,0.0,-651810.0,191,3,7,2025,0,0,0,0,CLEAN,1.088022
2025-07-11,113621395.0,113621395.0,96.5,92487680.0,21175033.0,190053.0,0.0,0.0,0.0,0.0,-231371.0,192,4,7,2025,0,0,0,0,CLEAN,1.08809
2025-07-12,123578399.0,123578399.0,104.7,92493498.0,20816344.0,5528591.0,0.0,0.0,0.0,3699740.0,1040227.0,193,5,7,2025,0,0,0,1,CLEAN,1.088159
2025-07-13,118929552.0,118929552.0,100.1,92499316.0,20455907.0,1731160.0,0.0,0.0,0.0,3699973.0,543197.0,194,6,7,2025,0,0,0,1,CLEAN,1.088227
2025-07-14,112560947.0,112560947.0,97.6,92505133.0,20093994.0,508022.0,0.0,0.0,0.0,0.0,-546202.0,195,0,7,2025,0,0,0,0,CLEAN,1.088296
2025-07-15,110002384.0,110002384.0,95.2,92510951.0,19730870.0,7291.0,0.0,0.0,0.0,0.0,-2246728.0,196,1,7,2025,0,0,0,0,CLEAN,1.088364
2025-07-16,112070503.0,112070503.0,95.5,92516769.0,19366794.0,28909.0,0.0,0.0,0.0,0.0,158030.0,197,2,7,2025,0,0,0,0,CLEAN,1.088433
2025-07-17,113665095.0,113665095.0,88.7,92522587.0,19002020.0,642996.0,0.0,0.0,0.0,0.0,1497491.0,198,3,7,2025,0,0,0,0,CLEAN,1.088501
2025-07-18,110311699.0,110311699.0,98.3,92528405.0,18636797.0,808661.0,0.0,0.0,0.0,0.0,-1662164.0,199,4,7,2025,0,0,0,0,CLEAN,1.088569
2025-07-19,117573294.0,117573294.0,100.8,92534223.0,18271368.0,2179728.0,0.0,0.0,0.0,3701369.0,886607.0,200,5,7,2025,0,0,0,1,CLEAN,1.088638
2025-07-20,115436747.0,115436747.0,91.2,92540041.0,17905969.0,828923.0,0.0,0.0,0.0,3701602.0,460213.0,201,6,7,2025,0,0,0,1,CLEAN,1.088706
2025-07-21,112234712.0,112234712.0,94.9,92545859.0,17540829.0,1106677.0,0.0,0.0,0.0,0.0,1041347.0,202,0,7,2025,0,0,0,0,CLEAN,1.088775
2025-07-22,111904974.0,111904974.0,93.1,92551677.0,17176172.0,966583.0,0.0,0.0,0.0,0.0,1210542.0,203,1,7,2025,0,0,0,0,CLEAN,1.088843
2025-07-23,109435586.0,109435586.0,93.9,92557495.0,16812215.0,1030046.0,0.0,0.0,0.0,0.0,-964169.0,204,2,7,2025,0,0,0,0,CLEAN,1.088912
2025-07-24,107464608.0,107464608.0,98.1,92563313.0,16449166.0,697197.0,0.0,0.0,0.0,0.0,-2245067.0,205,3,7,2025,0,0,0,0,CLEAN,1.08898
2025-07-25,108626371.0,108626371.0,89.6,92569131.0,16087227.0,710825.0,0.0,0.0,0.0,0.0,-740812.0,206,4,7,2025,0,0,0,0,CLEAN,1.089049
2025-07-26,115210061.0,115210061.0,100.5,92574949.0,15726593.0,1970857.0,0.0,0.0,0.0,3702998.0,1234664.0,207,5,7,2025,0,0,0,1,CLEAN,1.089117
2025-07-27,113296118.0,113296118.0,101.1,92580767.0,15367452.0,2397356.0,0.0,0.0,0.0,3703231.0,-752687.0,208,6,7,2025,0,0,0,1,CLEAN,1.089185
2025-07-28,106997427.0,106997427.0,97.1,92586585.0,15009982.0,364747.0,0.0,0.0,0.0,0.0,-963887.0,209,0,7,2025,0,0,0,0,CLEAN,1.089254
2025-07-29,105330613.0,105330613.0,88.3,92592402.0,14654354.0,613505.0,0.0,0.0,0.0,0.0,-2529648.0,210,1,7,2025,0,0,0,0,CLEAN,1.089322
2025-07-30,110390584.0,110390584.0,94.3,92598220.0,14300732.0,1057251.0,0.0,0.0,0.0,0.0,2434381.0,211,2,7,2025,0,0,0,0,CLEAN,1.089391
2025-07-31,111819669.0,111819669.0,103.2,92604038.0,13949272.0,4119393.0,0.0,0.0,0.0,0.0,1146966.0,212,3,7,2025,0,0,0,0,CLEAN,1.089459
2025-08-01,107812279.0,107812279.0,87.2,92609856.0,13600120.0,532804.0,0.0,0.0,0.0,0.0,1069499.0,213,4,8,2025,0,0,0,0,CLEAN,1.089528
2025-08-02,420993549.0,111226829.0,97.0,92615674.0,13253415.0,308715.0,0.0,0.0,0.0,3704627.0,1344398.0,214,5,8,2025,0,0,0,1,UNIT_ERROR,1.089596
2025-08-03,111048534.0,111048534.0,93.7,92621492.0,12909287.0,1011661.0,0.0,0.0,0.0,3704860.0,801234.0,215,6,8,2025,0,0,0,1,CLEAN,1.089665
2025-08-04,107633061.0,107633061.0,101.6,92627310.0,12567858.0,2777365.0,0.0,0.0,0.0,0.0,-339473.0,216,0,8,2025,0,0,0,0,CLEAN,1.089733
2025-08-05,109872329.0,109872329.0,95.7,92633128.0,12229241.0,50054.0,5187455.0,0.0,0.0,0.0,-227550.0,217,1,8,2025,1,0,0,0,CLEAN,1.089802
2025-08-06,115363641.0,115363641.0,100.0,92638946.0,11893542.0,1698201.0,9727089.0,0.0,0.0,0.0,-594137.0,218,2,8,2025,1,0,0,0,CLEAN,1.08987
2025-08-07,122945678.0,122945678.0,100.7,92644764.0,11560855.0,2108368.0,12970267.0,0.0,0.0,0.0,3661424.0,219,3,8,2025,1,0,0,0,CLEAN,1.089938
2025-08-08,124278264.0,124278264.0,105.7,92650582.0,11231268.0,6652749.0,12971081.0,0.0,0.0,0.0,772584.0,220,4,8,2025,1,0,0,0,CLEAN,1.090007
2025-08-09,120099635.0,120099635.0,97.6,92656400.0,10904860.0,504834.0,12971896.0,0.0,0.0,3706256.0,-644611.0,221,5,8,2025,1,0,0,1,CLEAN,1.090075
2025-08-10,122157640.0,122157640.0,99.8,92662218.0,10581701.0,1587512.0,12972710.0,0.0,0.0,3706489.0,647009.0,222,6,8,2025,1,0,0,1,CLEAN,1.090144
2025-08-11,115414400.0,115414400.0,92.4,92668036.0,10261852.0,916116.0,12973525.0,0.0,0.0,0.0,-1405129.0,223,0,8,2025,1,0,0,0,CLEAN,1.090212
2025-08-12,121600800.0,121600800.0,103.0,92673854.0,9945366.0,3915814.0,12974339.0,0.0,0.0,0.0,2091427.0,224,1,8,2025,1,0,0,0,CLEAN,1.090281
2025-08-13,114370496.0,114370496.0,95.1,92679671.0,9632287.0,2399.0,12975154.0,0.0,0.0,0.0,-919015.0,225,2,8,2025,1,0,0,0,CLEAN,1.090349
2025-08-14,115749935.0,115749935.0,95.8,92685489.0,9322650.0,69177.0,12975969.0,0.0,0.0,0.0,696650.0,226,3,8,2025,1,0,0,0,CLEAN,1.090418
2025-08-15,442091816.0,116801008.0,97.9,92691307.0,9016482.0,634333.0,12976783.0,0.0,0.0,0.0,1482103.0,227,4,8,2025,1,0,0,0,UNIT_ERROR,1.090486
2025-08-16,119494794.0,119494794.0,91.6,92697125.0,8713802.0,863381.0,12977598.0,0.0,0.0,3707885.0,535004.0,228,5,8,2025,1,0,0,1,CLEAN,1.090554
2025-08-17,115663246.0,115663246.0,98.7,92702943.0,8414619.0,972392.0,9733809.0,0.0,0.0,3708118.0,131365.0,229,6,8,2025,1,0,0,1,CLEAN,1.090623
2025-08-18,108738927.0,108738927.0,101.5,92708761.0,8118937.0,2704516.0,5191691.0,0.0,0.0,0.0,15022.0,230,0,8,2025,1,0,0,0,CLEAN,1.090691
2025-08-19,101427303.0,101427303.0,98.7,92714579.0,7826748.0,964470.0,0.0,0.0,0.0,0.0,-78494.0,231,1,8,2025,0,0,0,0,CLEAN,1.09076
2025-08-20,100271704.0,100271704.0,91.0,92720397.0,7538038.0,815345.0,0.0,0.0,0.0,0.0,-802076.0,232,2,8,2025,0,0,0,0,CLEAN,1.090828
2025-08-21,99591546.0,99591546.0,96.7,92726215.0,7252784.0,237731.0,0.0,0.0,0.0,0.0,-625183.0,233,3,8,2025,0,0,0,0,CLEAN,1.090897
2025-08-22,103426083.0,103426083.0,100.0,92732033.0,6970957.0,1665012.0,0.0,0.0,0.0,0.0,2058081.0,234,4,8,2025,0,0,0,0,CLEAN,1.090965
2025-08-23,103679519.0,103679519.0,89.3,92737851.0,6692518.0,690617.0,0.0,0.0,0.0,3709514.0,-150982.0,235,5,8,2025,0,0,0,1,CLEAN,1.091034
2025-08-24,102692195.0,102692195.0,92.3,92743669.0,6417423.0,914521.0,0.0,0.0,0.0,3709747.0,-1093164.0,236,6,8,2025,0,0,0,1,CLEAN,1.091102
2025-08-25,99812949.0,99812949.0,99.9,92749487.0,6145619.0,1636139.0,0.0,0.0,0.0,0.0,-718295.0,237,0,8,2025,0,0,0,0,CLEAN,1.09117
2025-08-26,100574287.0,100574287.0,97.3,92755305.0,5877045.0,410960.0,0.0,0.0,0.0,0.0,1530978.0,238,1,8,2025,0,0,0,0,CLEAN,1.091239
2025-08-27,99842106.0,99842106.0,97.6,92761123.0,5611635.0,529298.0,0.0,0.0,0.0,0.0,940050.0,239,2,8,2025,0,0,0,0,CLEAN,1.091307
2025-08-28,102982844.0,102982844.0,103.2,92766940.0,5349314.0,4086888.0,0.0,0.0,0.0,0.0,779700.0,240,3,8,2025,0,0,0,0,CLEAN,1.091376
2025-08-29,97949220.0,97949220.0,97.4,92772758.0,5090004.0,444822.0,0.0,0.0,0.0,0.0,-358364.0,241,4,8,2025,0,0,0,0,CLEAN,1.091444
2025-08-30,102752194.0,102752194.0,97.9,92778576.0,4833617.0,630921.0,0.0,0.0,0.0,3711143.0,797936.0,242,5,8,2025,0,0,0,1,CLEAN,1.091513
2025-08-31,106971565.0,106971565.0,105.9,92784394.0,4580060.0,6791421.0,0.0,0.0,0.0,3711376.0,-895686.0,243,6,8,2025,0,0,0,1,CLEAN,1.091581
2025-09-01,105232572.0,105232572.0,94.2,92790212.0,4329235.0,1051253.0,0.0,0.0,7423217.0,0.0,-361345.0,244,0,9,2025,0,0,1,0,CLEAN,1.09165
2025-09-02,99085646.0,99085646.0,91.6,92796030.0,4081036.0,858670.0,0.0,0.0,0.0,0.0,1349910.0,245,1,9,2025,0,0,0,0,CLEAN,1.091718
2025-09-03,97983961.0,97983961.0,96.2,92801848.0,3835354.0,129740.0,0.0,0.0,0.0,0.0,1217019.0,246,2,9,2025,0,0,0,0,CLEAN,1.091786
2025-09-04,95122145.0,95122145.0,96.0,92807666.0,3592074.0,89337.0,0.0,0.0,0.0,0.0,-1366931.0,247,3,9,2025,0,0,0,0,CLEAN,1.091855
2025-09-05,95852675.0,95852675.0,91.8,92813484.0,3351075.0,879183.0,0.0,0.0,0.0,0.0,-1191066.0,248,4,9,2025,0,0,0,0,CLEAN,1.091923
2025-09-06,100503880.0,100503880.0,89.5,92819302.0,3112232.0,708229.0,0.0,0.0,0.0,3712772.0,151345.0,249,5,9,2025,0,0,0,1,CLEAN,1.091992
2025-09-07,,105409503.0,102.6,92825120.0,2875417.0,3592534.0,0.0,0.0,0.0,3713005.0,2403427.0,250,6,9,2025,0,0,0,1,MISSING,1.09206
2025-09-08,,93873609.0,94.4,92830938.0,2640495.0,1069531.0,0.0,0.0,0.0,0.0,-2667356.0,251,0,9,2025,0,0,0,0,MISSING,1.092129
2025-09-09,96364946.0,96364946.0,89.9,92836756.0,2407330.0,733267.0,0.0,0.0,0.0,0.0,387593.0,252,1,9,2025,0,0,0,0,CLEAN,1.092197
2025-09-10,93225345.0,93225345.0,96.2,92842574.0,2175779.0,123323.0,0.0,0.0,0.0,0.0,-1916331.0,253,2,9,2025,0,0,0,0,CLEAN,1.092266
2025-09-11,94785109.0,94785109.0,91.8,92848392.0,1945699.0,874467.0,0.0,0.0,0.0,0.0,-883449.0,254,3,9,2025,0,0,0,0,CLEAN,1.092334
2025-09-12,359094681.0,94873099.0,90.9,92854209.0,1716943.0,809527.0,0.0,0.0,0.0,0.0,-507581.0,255,4,9,2025,0,0,0,0,UNIT_ERROR,1.092402
2025-09-13,98507442.0,98507442.0,93.9,92860027.0,1489360.0,1029380.0,0.0,0.0,0.0,3714401.0,-585726.0,256,5,9,2025,0,0,0,1,CLEAN,1.092471
2025-09-14,97555620.0,97555620.0,86.1,92865845.0,1262798.0,455914.0,0.0,0.0,0.0,3714634.0,-743571.0,257,6,9,2025,0,0,0,1,CLEAN,1.092539
2025-09-15,94840873.0,94840873.0,92.4,92871663.0,1037102.0,922068.0,0.0,0.0,0.0,0.0,10040.0,258,0,9,2025,0,0,0,0,CLEAN,1.092608
2025-09-16,93760981.0,93760981.0,98.3,92877481.0,812116.0,817081.0,0.0,0.0,0.0,0.0,-745698.0,259,1,9,2025,0,0,0,0,CLEAN,1.092676
2025-09-17,92343977.0,92343977.0,92.3,92883299.0,587682.0,910564.0,0.0,0.0,0.0,0.0,-2037568.0,260,2,9,2025,0,0,0,0,CLEAN,1.092745
2025-09-18,94976828.0,94976828.0,88.6,92889117.0,363641.0,637449.0,0.0,0.0,0.0,0.0,1086621.0,261,3,9,2025,0,0,0,0,CLEAN,1.092813
2025-09-19,94659567.0,94659567.0,87.7,92894935.0,139833.0,575729.0,0.0,0.0,0.0,0.0,1049070.0,262,4,9,2025,0,0,0,0,CLEAN,1.092882
2025-09-20,98289451.0,98289451.0,87.8,92900753.0,-83903.0,581597.0,0.0,0.0,0.0,3716030.0,1174973.0,263,5,9,2025,0,0,0,1,CLEAN,1.09295
2025-09-21,94773038.0,94773038.0,88.1,92906571.0,-307727.0,605096.0,0.0,0.0,0.0,3716263.0,-2147165.0,264,6,9,2025,0,0,0,1,CLEAN,1.093018
2025-09-22,93342368.0,93342368.0,87.3,92912389.0,-531800.0,545181.0,0.0,0.0,0.0,0.0,416598.0,265,0,9,2025,0,0,0,0,CLEAN,1.093087
2025-09-23,94010845.0,94010845.0,92.2,92918207.0,-756282.0,906759.0,0.0,0.0,0.0,0.0,942161.0,266,1,9,2025,0,0,0,0,CLEAN,1.093155
2025-09-24,90600932.0,90600932.0,81.3,92924025.0,-981333.0,95592.0,0.0,0.0,0.0,0.0,-1437352.0,267,2,9,2025,0,0,0,0,CLEAN,1.093224
2025-09-25,92579363.0,92579363.0,91.4,92929843.0,-1207111.0,843845.0,0.0,0.0,0.0,0.0,12787.0,268,3,9,2025,0,0,0,0,CLEAN,1.093292
2025-09-26,91790786.0,91790786.0,86.1,92935661.0,-1433774.0,450979.0,0.0,0.0,0.0,0.0,-162080.0,269,4,9,2025,0,0,0,0,CLEAN,1.093361
2025-09-27,98218081.0,98218081.0,88.8,92941478.0,-1661477.0,652238.0,0.0,0.0,0.0,3717659.0,2568183.0,270,5,9,2025,0,0,0,1,CLEAN,1.093429
2025-09-28,97638960.0,97638960.0,82.4,92947296.0,-1890374.0,180996.0,0.0,0.0,0.0,3717892.0,2683151.0,271,6,9,2025,0,0,0,1,CLEAN,1.093498
2025-09-29,89399183.0,89399183.0,91.9,92953114.0,-2120616.0,887291.0,0.0,0.0,0.0,0.0,-2320607.0,272,0,9,2025,0,0,0,0,CLEAN,1.093566
2025-09-30,94922408.0,94922408.0,91.3,92958932.0,-2352351.0,838335.0,0.0,0.0,0.0,0.0,3477492.0,273,1,9,2025,0,0,0,0,CLEAN,1.093634
2025-10-01,89831545.0,89831545.0,89.8,92964750.0,-2585726.0,728777.0,0.0,0.0,0.0,0.0,-1276256.0,274,2,10,2025,0,0,0,0,CLEAN,1.093703
2025-10-02,91517291.0,91517291.0,79.6,92970568.0,-2820884.0,0.0,0.0,0.0,0.0,0.0,1367606.0,275,3,10,2025,0,0,0,0,CLEAN,1.093771
2025-10-03,91912320.0,91912320.0,88.6,92976386.0,-3057962.0,640396.0,0.0,0.0,0.0,0.0,1353501.0,276,4,10,2025,0,0,0,0,CLEAN,1.09384
2025-10-04,92504714.0,92504714.0,86.6,92982204.0,-3297098.0,489042.0,0.0,0.0,0.0,3719288.0,-1388722.0,277,5,10,2025,0,0,0,1,CLEAN,1.093908
2025-10-05,93857140.0,93857140.0,78.2,92988022.0,-3538423.0,0.0,0.0,0.0,0.0,3719521.0,688020.0,278,6,10,2025,0,0,0,1,CLEAN,1.093977
2025-10-06,89372149.0,89372149.0,84.2,92993840.0,-3782063.0,310371.0,0.0,0.0,0.0,0.0,-150000.0,279,0,10,2025,0,0,0,0,CLEAN,1.094045
2025-10-07,90145025.0,90145025.0,85.4,92999658.0,-4028141.0,400221.0,0.0,0.0,0.0,0.0,773288.0,280,1,10,2025,0,0,0,0,CLEAN,1.094114
2025-10-08,89481610.0,89481610.0,85.8,93005476.0,-4276775.0,431102.0,0.0,0.0,0.0,0.0,321807.0,281,2,10,2025,0,0,0,0,CLEAN,1.094182
2025-10-09,90444271.0,90444271.0,83.9,93011294.0,-4528077.0,291958.0,0.0,0.0,0.0,0.0,1669096.0,282,3,10,2025,0,0,0,0,CLEAN,1.094251
2025-10-10,88639353.0,88639353.0,84.0,93017112.0,-4782155.0,299195.0,0.0,0.0,0.0,0.0,105202.0,283,4,10,2025,0,0,0,0,CLEAN,1.094319
2025-10-11,92094673.0,92094673.0,88.4,93022930.0,-5039110.0,624178.0,0.0,0.0,0.0,3720917.0,-234242.0,284,5,10,2025,0,0,0,1,CLEAN,1.094387
2025-10-12,93503556.0,93503556.0,87.0,93028747.0,-5299038.0,523214.0,0.0,0.0,0.0,3721150.0,1529482.0,285,6,10,2025,0,0,0,1,CLEAN,1.094456
2025-10-13,88282490.0,88282490.0,70.3,93034565.0,-5562029.0,0.0,0.0,0.0,0.0,0.0,809953.0,286,0,10,2025,0,0,0,0,CLEAN,1.094524
2025-10-14,88241731.0,88241731.0,80.1,93040383.0,-5828165.0,8190.0,0.0,0.0,0.0,0.0,1021323.0,287,1,10,2025,0,0,0,0,CLEAN,1.094593
2025-10-15,86046531.0,86046531.0,80.3,93046201.0,-6097524.0,25412.0,0.0,0.0,0.0,0.0,-927559.0,288,2,10,2025,0,0,0,0,CLEAN,1.094661
2025-10-16,85222887.0,85222887.0,73.6,93052019.0,-6370175.0,0.0,0.0,0.0,0.0,0.0,-1458957.0,289,3,10,2025,0,0,0,0,CLEAN,1.09473
2025-10-17,85664149.0,85664149.0,80.6,93057837.0,-6646183.0,44959.0,0.0,0.0,0.0,0.0,-792465.0,290,4,10,2025,0,0,0,0,CLEAN,1.094798
2025-10-18,89353543.0,89353543.0,84.8,93063655.0,-6925602.0,359582.0,0.0,0.0,0.0,3722546.0,-866639.0,291,5,10,2025,0,0,0,1,CLEAN,1.094867
2025-10-19,90681338.0,90681338.0,75.1,93069473.0,-7208481.0,0.0,0.0,0.0,0.0,3722779.0,1097567.0,292,6,10,2025,0,0,0,1,CLEAN,1.094935
2025-10-20,86971706.0,86971706.0,80.4,93075291.0,-7494862.0,28677.0,0.0,0.0,0.0,0.0,1362600.0,293,0,10,2025,0,0,0,0,CLEAN,1.095003
2025-10-21,85079736.0,85079736.0,75.0,93081109.0,-7784778.0,0.0,0.0,0.0,0.0,0.0,-216595.0,294,1,10,2025,0,0,0,0,CLEAN,1.095072
2025-10-22,87006670.0,87006670.0,75.5,93086927.0,-8078254.0,0.0,0.0,0.0,0.0,0.0,1997998.0,295,2,10,2025,0,0,0,0,CLEAN,1.09514
2025-10-23,86906548.0,86906548.0,83.7,93092745.0,-8375309.0,278194.0,0.0,0.0,0.0,0.0,1910919.0,296,3,10,2025,0,0,0,0,CLEAN,1.095209
2025-10-24,84762511.0,84762511.0,75.2,93098563.0,-8675953.0,0.0,0.0,0.0,0.0,0.0,339901.0,297,4,10,2025,0,0,0,0,CLEAN,1.095277
2025-10-25,86700544.0,86700544.0,78.9,93104381.0,-8980186.0,0.0,0.0,0.0,0.0,3724175.0,-1147826.0,298,5,10,2025,0,0,0,1,CLEAN,1.095346
2025-10-26,89746859.0,89746859.0,69.1,93110198.0,-9288002.0,0.0,0.0,0.0,0.0,3724408.0,2200254.0,299,6,10,2025,0,0,0,1,CLEAN,1.095414
2025-10-27,83701984.0,83701984.0,83.6,93116016.0,-9599387.0,270579.0,0.0,0.0,0.0,0.0,-85225.0,300,0,10,2025,0,0,0,0,CLEAN,1.095483
2025-10-28,83383750.0,83383750.0,78.2,93121834.0,-9914315.0,0.0,0.0,0.0,0.0,0.0,176231.0,301,1,10,2025,0,0,0,0,CLEAN,1.095551
2025-10-29,82420497.0,82420497.0,74.6,93127652.0,-10232756.0,0.0,0.0,0.0,0.0,0.0,-474399.0,302,2,10,2025,0,0,0,0,CLEAN,1.095619
2025-10-30,81335763.0,81335763.0,77.2,93133470.0,-10554668.0,0.0,0.0,0.0,0.0,0.0,-1243039.0,303,3,10,2025,0,0,0,0,CLEAN,1.095688
2025-10-31,80207466.0,80207466.0,68.9,93139288.0,-10880002.0,0.0,0.0,0.0,0.0,0.0,-2051820.0,304,4,10,2025,0,0,0,0,CLEAN,1.095756
2025-11-01,86546440.0,86546440.0,79.3,93145106.0,-11208699.0,0.0,0.0,0.0,0.0,3725804.0,884229.0,305,5,11,2025,0,0,0,1,CLEAN,1.095825
2025-11-02,84241650.0,84241650.0,72.8,93150924.0,-11540693.0,0.0,0.0,0.0,0.0,3726037.0,-1094618.0,306,6,11,2025,0,0,0,1,CLEAN,1.095893
2025-11-03,85556073.0,85556073.0,72.9,93156742.0,-11875909.0,0.0,0.0,0.0,0.0,0.0,4275239.0,307,0,11,2025,0,0,0,0,CLEAN,1.095962
2025-11-04,79430578.0,79430578.0,71.3,93162560.0,-12214261.0,0.0,0.0,0.0,0.0,0.0,-1517721.0,308,1,11,2025,0,0,0,0,CLEAN,1.09603
2025-11-05,78855498.0,78855498.0,70.6,93168378.0,-12555656.0,0.0,0.0,0.0,0.0,0.0,-1757224.0,309,2,11,2025,0,0,0,0,CLEAN,1.096099
